video_id,author,comment_text,like_count,published_at,cyberbullying
x--vfRhaP0Q,@Davizin_dbz_edit,"Enaldinho manda pelo menos 1000 reais no pix da minha avó por que agente é meio pobre né e eu sempre quis que a minha vó ganhasse 1000 reais no pix por favor manda ai amanhã as <a href=""https://www.youtube.com/watch?v=x--vfRhaP0Q&amp;t=900"">15:00</a> eu converso com você e manda seu numero pro meu pai por favor",0,2024-10-22T21:29:38Z,1
x--vfRhaP0Q,@Hgyxygxgz6xyzyxy7576,Cada dia Bernardo fica mais chato é uma burra nem sabe escolher desenho direito essa Larissa daltônica daquela é ruim demais no YouTube péssimo mister bicho é mais melhor que Renato Garcias mas me livre 1 jazzghost,0,2024-10-22T17:45:08Z,1
NaQJYavi0kI,@luisantoniogarciadosreis6271,Mendigo de inscritos,0,2024-10-10T19:18:29Z,1
sM42cxbM9Ao,@alessandraAmbrozio-f2q,o enaldinho você é muito burro sua pulseira caio no bolso,0,2025-04-21T16:32:57Z,1
sM42cxbM9Ao,@enzoribeiro2134,Gente o enaldinho ficou pobre ele tá mendigando slime😂,0,2024-09-29T18:52:04Z,1
sM42cxbM9Ao,@lauraariane1816,Enaldinho consegue a bolinha cecreta do buraco negro,0,2024-09-29T16:20:03Z,1
sM42cxbM9Ao,@Lipe-x9s,Ei boy um puta carrão no minuto dez carailho,0,2024-09-29T01:43:32Z,1
sM42cxbM9Ao,@emanuelchimuco7569,O que que passou na sua cabeça o pateta se um fusca sabe Fusca azul treta cara é treta você tá louco Você eu estou meiopor que foi seu amigo cara ele também outro burro,0,2024-09-28T22:46:10Z,1
sM42cxbM9Ao,@Lucas-t2q4d,Enaldinho virou mendigo pra pedi dinheiro em semáforo,0,2024-09-28T18:47:11Z,1
sM42cxbM9Ao,@neuzasilva664,Mas o enaldinho ele tem a dourado e não dizer muito burro ao invés de ele ficar ele ficou procurando aí,0,2024-09-28T18:08:07Z,1
sM42cxbM9Ao,@MariaDarc-uv2yy,Oi Naldinho você já tem todas as bolas do poder só pegar três espigas que já comprou todas do dia 23 de bola que você e você roubou uma do Vini aí então tá fácil para você seu vagabundo vagabundo,0,2024-09-28T15:25:10Z,1
sM42cxbM9Ao,@MariaDarc-uv2yy,Caio seu burro,0,2024-09-28T15:24:21Z,1
