video_id,author,comment_text,like_count,published_at,categorias,classificacao
47FGBO1UbWA,@mariarita-hc3sx,maria rita brrosivan brjorge estevao brdulce mariabrlazaro ravir brmayrana louise vitoria kauan brgaliana francisco brfrancisca queslon quemelly deusdete brraiza sarabrminha cachorra lua papagaio,0,2025-07-17T15:06:27Z,['machismo'],not_toxic
47FGBO1UbWA,@vitorialemos7253,poder desta oracao salmo frases propostos vinicius savio deus abencoe todas areas vida vida sentimental vida financeira deus abencoe todos sonhos projetos cada dia cresca trabalho empresa negocios burra queria deus abre portas cliente afasta todo mal toda inveja olhos grande hamburgueria deus abencoe cada dia afasta todo mal afasta todas pessoas invejosas negativa pessoa nao certa lado deus poder salmo deus bencao vitoria deus toma conta toma controle vida cada dia deus abencoar cada dia ter bencao vitoria protecao saude tudo bom ja deu tudo certo carinha deus abencoe projetos vai dar tudo certo ja deu certo nome senhor jesus gratidao abencoe vida filho vai vencer vai conseguir realizar todos sonhos gratidao gratidao deus deus comando tudo vida entregar vida filho maos senhor senhor ta vai dar tudo certo confio senhor gratidao gratidao,0,2025-07-17T15:05:28Z,['capacitismo'],toxic
47FGBO1UbWA,@nadimelo6872,senhor deus peco cura libertacao saude paz protecao livramentos amor perdao repreenda amarrasataques espirtuais enfermidade macumba olho gordo maldicoes fofoca levante tdo mau jogue terra potestade principados nome senhor jesus cristo nazare,0,2025-07-17T14:41:52Z,['gordofobia'],toxic
47FGBO1UbWA,@nadimelo6872,nadir karen peco oracao paz uniao protecao livramentos amor perdao companheirismo repreende tdo ataque espiritual macumba olho gordo maldicoes frieza fofoca levante descaso tdo mau jogue terra nome senhor jesus cristo,0,2025-07-17T14:38:39Z,['gordofobia'],toxic
47FGBO1UbWA,@nadimelo6872,deus amado peco abencoe beneficioe distravequebre amarras impedimento olho gordo maldicoes tdo mau nome senhor jesus cristo nazare,0,2025-07-17T14:36:19Z,['gordofobia'],toxic
47FGBO1UbWA,@mariadefatimanovaesmelo8059,maria fatima filho mayure senhor sare perna acidentada nao ficar aleijado conseguir ficar encostado inss ate poder retirar placa metal andar normalmente conseguir trabalho condicoes executar voltou pra faculdade aleluias conseguir terminar saude espiritual deus abra mente coracao ver entender familia mal sao vigaristas usurpadores sementes amor deus plantadas qdo criancas adolescentes florescam deus pai basta so palavra sera liberto sera curado amem nao vou perder filho pro inimigo saude financeiras entender vivendo deus provera vidas misericordia deus oracoes libertacao livramentos quebras amarras saude protecao salvacao misericordia dessa vida pai,1,2025-07-17T14:14:10Z,['capacitismo'],toxic
47FGBO1UbWA,@waleska171,waleskafica comigo senhoraumentai fe daime pazgratidao senhor saudegracas livramentosbencaosq euo pedroa tatio homeroo leoa dindao maicona gabi toda fliao gordo fliatodos sobrinhos todas pessoas recebemos diariamentesenhor protegeabencoa enche luz mtmtmta luzamoramoramor mtmtmta paz eco emely q moram casa senhorsenhor entrego corpo almalhe pecome saude fisica mentalemocionalespiritualq so abra boca so fale faca coisas p ajudar outros dentro palavra senhorsenhor misericordia restaura casamento pedro tatido gordo fer carla gutiq pedro tati fiquem cada dia juntos unidosc mta saude fisica mental espiritualemocionalq pedro faca tratamento fique totalmente curado artroseq pedro tati fiquem c mtmtmto amoruniao fliaentendimento harmoniaparceriacada dia juntosq bencao ter filho logoneto joaozinhoq mtmtmt trabalho prosperidadehomerosaudealegriapazharmonia c maena escolac professorala casa todos lugares mtmta saude p dindacure olhosmarinetecure olhosleomaiconsuzanadirceberemorenadilmatio joaodramonaq cure pernadudalalinhapamelaemersonegidiovitoriasaude cura senhor p isabelcristinaveraneijolsaneluizgrazielealemaomarita miguelcura senhor isaa beatriza valentinao davio lazarolorenamarceloeu creioeu merecoeu receboeu tomo posseeu agradeco quebra todas amarras todas areas vidada vida pedroda tatido homeroda dindado leodo maicontodos sobrinhos todas pessoasgratidaogratidaogratidaoamemaleluiagloriaadeus,0,2025-07-17T14:09:38Z,['gordofobia'],toxic
47FGBO1UbWA,@CesarMarquesRodriguesRodrigues,bom dia deus gorda vida deu,0,2025-07-17T13:50:03Z,['gordofobia'],not_toxic
47FGBO1UbWA,@JaneChande,marijane mauricio jussa albatul mirlza kaiany karen charles lolo ahamada zaido sonia tuaibate deus livre todos males inveja olho gordo quebre todas armadilhas setas inimigo contra vida proteja guarde sempre amem,0,2025-07-17T13:38:49Z,['gordofobia'],toxic
47FGBO1UbWA,@mariadagloriacorrea7694,irmao josias senhor venha senhor vontade trazer cura daquele derrame deu nele tambem daquela voz escrava senhor tudo travado vida irmao deus nome jesus amem creio promessa milagre deus vida,0,2025-07-17T13:17:48Z,['racismo'],toxic
47FGBO1UbWA,@neidedias9887,neide dias lopes peco oracao pra familia familiares area profissional onde lutas diarias setas invejas fofocas brmeu dog zeus brmae maria jose dias lopes brirmao nivaldo dias lopes familia brirmao cesar dias lopes familia brirmao yuri santos familia brirma silvia leticia dias lopes familia bresposo flavio caetano nunes barreto brfilha laila elen dias nunes brcolega solange aparecida vasconcellos ebrfilha lidia sterza vasconcellosbramiga irma angelica nunes silva familia brsogra sonia maria nunes familia bramiga ligia pezentti familia brana cristina entra proposito vida brsimone jareta abencoe vida esquecer nao prejudicar filha brraiza goncalves folly breverton silva pereirabrmarta maria rangel batistabrivanildo miller machadobrjoel brito jesus brbrbrfamilia alphabeto shopping praia costa vila velha es funcionarios,0,2025-07-17T12:23:36Z,['etarismo'],toxic
47FGBO1UbWA,@Luciana-wj4nv,protecao livramento libertacao cura saude paz misericordia mim familia gratidao tudo maria passa frente tudo livrainos mal vicios inveja olho gordo praga lancada hereditaria caia tudo terra nome jesus amem,0,2025-07-17T12:02:12Z,['gordofobia'],toxic
47FGBO1UbWA,@helenice.aparecidapaixao9376,deus toda obra toda obra mandada pra mim helenice pros filhos cristiane rogerio jacqueline clovis antonio jose raimundo familiares gratidao gratidao,1,2025-07-17T11:33:07Z,['machismo'],toxic
47FGBO1UbWA,@MariaEduarda-is9ll,eduarda senhor livra inveja olhos gordo maldicao todo mal,0,2025-07-17T11:05:12Z,['gordofobia'],toxic
47FGBO1UbWA,@neusapico1500,pai aqui nessa manha somente pai agradecer vida vida familia grata pai sempre pois senhor cuidar mim todos dias cuidar familia amem jesus peco pai pai deus proteja palavras malditas inveja olho gordo macumbaria todo mal tentarem fazer contra vida vida familia peco senhor cuida pai mim familia sempre obrigado deus gratidao hoje sempre amo jesus peco senhor poderosa oracao salmo mim todos familiares amigos amem jesus gratidao peco mim fatima leonice leonilda joelito joelma mariana naira beatriz guilherme thais ana paula valdinei dona genesia antonio gil gil tati vitor fernanda edson clarete cleide todos pai encontra leito hospital pai amado visite cada neste momento obrigado jesus amo jesus gratidao hoje sempre grata pai tudo grato grato amo jesus amem aleluia gloria deus amem,0,2025-07-17T10:51:19Z,['gordofobia'],toxic
47FGBO1UbWA,@lennyalmeida4329,bom dia deus gratidao hoje gratidao sempre q deus abencoe mim familia tds q estao nesta oracao q salmo proteja familia marquiones gabriel manoel livramento helena angela maria tds familiares proteja pai acidente assalto bala perdida perseguicoes doencas inveja olho gordo vicios tds tribulacoes infernidade q caiam terra aleluia,1,2025-07-17T10:49:56Z,['gordofobia'],toxic
47FGBO1UbWA,@fabianawellington1482,senhor coloco familia mao peco cuida cada nome jesus cristo livrai todos males senhor pesso localiza todos demonios atacando esposa senhor apresento maria fatima aelso dimas oliveira silmara garcia andreia ursedo leandro firmino gustavo alice alessandra william henrique felipe montesino talles william maia david henrique francis oliveira francisco araujo silva fabiana aniceto leomar jessica brito oliveira ronaldo santos silva roberlano aline dalvan macaco anderson tatiana edel gisele cleiton gustavo araujo graciano lais laura irenides angelo erialdo samara joao vitor joice leandro welton jose marinalva aparecida medeiros leo kamilly vitoria zildomar alves iago oliveira fabiola araujo silva edy larissa fabio olegario larissa silva pedro henrique ribeiro anjos senhor faz fugir,0,2025-07-17T10:49:06Z,['racismo'],not_toxic
47FGBO1UbWA,@zeferinacorreia1494,gostei desse video gratidao deus universo zeferina erik bou manuel alvarina maria jose maria pereira domingas sobrinhos sobrinhas livrai tudo mal desfaz bem feitiso veja mangia negra praga olho gordo odio amarracao cc,0,2025-07-17T10:20:50Z,"['gordofobia', 'racismo']",toxic
47FGBO1UbWA,@TatieleSilviaCarvalhoveloso,tatiele jardel dheyvisson isabella senhor familia relacionamento projetos planos loja boletos vendas lar afaste inveja olho gordo macumbaria palavra maldicao tudo quanto coisa ruim lancada contra mim familia lar relacionamento recaido terra nome senhor jesus cristo oro tambem moto conquista deus vai dar casa colinas porque kit tereno todinho,0,2025-07-17T10:11:42Z,['gordofobia'],toxic
47FGBO1UbWA,@vivianenakamori988,viviane carlos deus quebra todas amarras demandas feiticos magias olho gordo praga invejas todas areas vida livramento todo mal rivalidade inimigos afasta tudo,0,2025-07-17T09:59:51Z,['gordofobia'],toxic
47FGBO1UbWA,@tainaradasilvatata2280,quero agradecer tudo senhor jesus cristo fez mim familiabrsenhor jesus cristo abencoe sempre familia tainara silva maria fatima lima laura moia maria eduarda vitor hugo ana vitoria daniel augusto lorenna cristina valentina thais silva elaine cristina gilmara silva osmar vo edite daniel wuselem brbrmeus pedidos oracaos brsenhor jesus cristo entregando ex noivo jhonatan lucas saboia marinho data nascimento maos abandona ignorando mensagens fica desprezando senhor faca obra deve feito justica amor filha tainara silvabrbrsenhor jesus cristo escutr oracaoes cura braco direito mae nervos dores braco direito maria fatima limabrbrsenhor jesus cristo escuta clamor afilhada aquarda lorenna cristina ferreira permanecer irma elaine cristina ferreirabrbrsenhor jesus cristo escuta clamor tira todos espasmos corposbrbrsenhor cura coluna mae maria fatima lima brbrsenhor jesus cristo ja deu certo terapiabrbrsenhor jesus cristo faz milagre pagar todas dividabrbrsenhor abencoe servico mae brbrsenhor jesus cristo cura irma elaine cristina ferreira silva ansiedade brbrsenhor jesus cristo abencoe vender produtos tudo brbrsenhor jesus cristo fe apostolo valdemiro santiago abri mente mae maria fatima lima nao deixa quela coisa sentro dentro quartinho custura senhor jesus cristobrbrsenhor jesus cristo faz mae ficar calma brbrsenhor jesus cristo abencoe mae arrumar dentes arracar maria fatima lima brbrsenhorjesus cura orelha pinzer nao deixa enframae cecadriza brbrsenhor jesus cristo abencoe carro uno pra mim arrumar certobrbrsenhor misericordia mim bem pai carro uno abencoa carro quebra todo gordo nele nao deixa ficar quebrando senhor misericordia filha amembrbrsenhor jesus cristo mae terminar servicos rapido possivel vim maria fatima lima brbrsenhor abencoe pra comprar som carro brbrsenhor misericordia mim mae fe valdemiro santiago ajudar agente pagar todas dividas brbrsenhor jesus cristo fe valdemiro santiago ajudar irma gilmara terminar fazer quarto la encima brsenhor ajuda nao deixa brbrsenhor faz atende sair dia quarta feira brbrsenhor ajuda mae marquinha custura brbrsenhor ajuda fazer necessidades coco solta intestino pra mim pode ir banheiro todos dias facilidade toca pisicologico fazer coco fe valdemiro santiago brbrsenhor jesus cristo fe valdemiro santiago faz menstruacao vim normale nao nao posso entrar agora menopausa sonho mae senhor brbrsenhor jesus cristo cura mae maria fatima lima gripe forte corta tosse mae volta voz mae brbrsenhor faz arrumar dinheiro pra mim pagar joao brbrsenhor abencoe pessoa boa ama verdade valorbrbrsenhor fe valdemiro santiago ajuda tainara silva fazer coco todos dias ficar tomando medicacao fazer coco misericordia mim brbrsenhor abencoe cirurgia irma gilmara silva segunda feira brbrsenhor fe valdemiro santiago pego apartamento brbrsenhor cura pulmao mae maria fatima lima brbrsenhor abencoe pra mim pode trocar tela celular troca celular fe valdemiro santiago brbrsenhor tira toda dor pescoco brbrsenhor abencoe pagar cartoes casas bahia picpay banco pan itau carnes casas bahia boticario brbrsenhor volta voz mae maria fatima lima fe valdemiro santiago brbrsenhor cura vo volta pra casa voz alta hospitalbrbrsenhor jesus cristo cura garganta infecconada brbrsenhor faca irma gilmara silva jogar pedras rins amembr,0,2025-07-17T09:56:29Z,['gordofobia'],toxic
47FGBO1UbWA,@FlaviaAraujo-f4k,jaguaray iasmin filha velha isis filha vera mae valtermeu genro alex tiffany irma,0,2025-07-17T09:47:11Z,['etarismo'],not_toxic
47FGBO1UbWA,@marizetevieira4082,marizete ana beatriz wendell ermita valdineia joseval cs monte gordo tudos debaixo salmo aleluia,0,2025-07-17T09:18:27Z,['gordofobia'],not_toxic
47FGBO1UbWA,@annapaulaandradedeoliveira8055,ana paula amp domingos savio francisco cabral amp maria deusimar emanuella terezinha bravo savio filhonubia amp francisco filhos s amp netos nara pietro bruno gabriel amp graziele naya natalia amp everaldo filhos amp netos francisca maria amp ocimar mateus amp duda adriana amp cristiano d maria amp srpreto karol amp esposo gleicinae amp antonio joao marlene amp gordo filhos amp netos jorgina guilherme fatima lucia amp paulo filhos amp netos ana maria amp ewilson filhos amp netos socorro amp casi dias filhos amp netos terezinha amp joao filhos amp netos neilly filhos amp netos vandinha amp esposos filho ivani pedro claudia saraiva maria carmo saraiva jackson amp esposa filhos amp netos marcia amp esposo filhos josi amp esposo rafaela jucy amp esposo mikaelly rayane amp bruno luiza wesllany amp marciano filhos rayane exclusiva amp esposo fikhos virginia amp esposo filhos ana klicia amp glauber filhos elidia amp marcio emanule marcio filho amp laiane dierley samuel emanuel alexalex massia carleuza amp gleidson filhos renata amp gil filhos jeciana amp gerardo filhos jonathan jardel plinio laerton brenodalton hellielton renato claudemir saldanhamayke reginaelizabeth girao amp familia simone augusta del kika inaciabeth paizinha joao amp josy filhos sr joao amp drosa filhos amp netos cris amp familia patricia amp familiarose amp familialidiane amp familiaandreia amp familia vania patricia amp familia rose amp familia lene amp familiaerikarla amp familia todas familias visite neste momento quebra todas maldicoes amarras invejas palavras lancadas feiticos espiritos imundos magias miserias olho grande falsidades mentiras traicoes traumas maquinacoesruindade dureza coracao preguica coracao droble feridastudo nao vem ti cuide cada pai,0,2025-07-17T09:05:02Z,['gordofobia'],toxic
47FGBO1UbWA,@GeizeLopez-b5t,geisiana dhonatta gabriel osmar adelaide germiro ojacio eliana soraia beatriz custodio vitoria tauany sofia sinalha edivania nadson bolota,0,2025-07-17T08:54:11Z,['gordofobia'],not_toxic
47FGBO1UbWA,@elsonamaral6147,bom dia deus abencoe saude pais aninha esposo filho neta nora irmaos sobrinhoscura salva livra liberta restaura caminhos desfaz todas armadilha inimigo todas seta adversario toda inveja todo olho gordo todo mal repreendido pra gloria deus afasta vida toda maldade oculto,0,2025-07-17T08:51:42Z,['gordofobia'],toxic
47FGBO1UbWA,@claudia157terra7,claudia carlos bueno miriam jose rutemberg israel ronaldo ronan beatriz rafael rafaela heron correia felipe santina raquel nadja helena edina maria rosemar rosemere henrique ronaldo ramos gabriella juciara eliane marilda renata marcia elizabeth marcio valtenci elenice antonio cristina irla helio damiana isa senhor jesus cristo protege todos livrando todos males abre portas emprego estao desempregado tira meio tudo nao provem ti invejas olho grande obras feiticarias esfriamento dividas desuniao amarras duvidas medo covardia pedras tropecos maldicoes separacao frieza solidao tristeza decepcao desilusao doencas enfermidades fofocas brigas contendas humilhacao afrontas constrangimento tribulacoes ansiedade angustia miseria avareza pobreza violencia guerras injustica muralhas vicios provocacoes perseguicoes coloca amor paz uniao saude felicidade sucesso prosperidade todos poder ha sangue senhor jesus cristo amem gloria deus aleluia,1,2025-07-17T08:21:56Z,['classismo'],not_toxic
47FGBO1UbWA,@MariaAparecida-ze9vg,bom dia deus abencoe grandemente familia protegida salmo maria pedro lucas arthur rita sandra carol henrique gusttavo paulo gabriela nora gabriela cassia vitor amem senhor pastor nada faltara deus envie anjos poderoso guardar todos males inveja olho gordo cobras pensonheta espirito perturbado amem,1,2025-07-17T08:17:16Z,['gordofobia'],toxic
47FGBO1UbWA,@darcytosta5108,darcy senhor tire olho gordo inveja mal olhado mal pensamentos loja vida ti confio amem creio,0,2025-07-17T07:40:22Z,['gordofobia'],toxic
